DATE,10-Year Real Interest Rate,Bank Credit All Commercial Banks,CPI All Urban Consumers,CPI All Items,Continued Claims (Insured Unemployment),Federal Funds Rate,GDP,Households Owners Equity in Real Estate Level,M1,M2,Median CPI,Personal Savings Rate,Real GDP,Sticky Price Consumer Price Index less Food and Energy,Sticky Price Consumer Price Index,Unemployment Rate,NASDAQ Price,S&P 500 Price,Economic Health Index
4/13/2025,1.43981681,18675.1915,325.0212803,0.558211051,1742634.055,5.246027708,26465.865,30508.62823,7849.44401,16019.01476,6.311601265,5.1,20235.878,6.849587703,0.473736571,3.6,12231.81716,4092.750174,591238.2888
4/20/2025,1.43981681,18689.2199,325.0053831,0.558211051,1742631.479,5.246047893,26465.865,30504.03274,7745.838907,15929.62837,6.311601265,5.1,20235.878,6.853142181,0.473736571,3.6,12228.50236,4092.750174,591092.7941
4/27/2025,1.43981681,18703.2483,325.479805,0.558211051,1742633.875,5.246066745,26465.865,30499.43724,7642.233803,15863.88058,6.311601265,5.1,20235.878,6.856923173,0.473736571,3.6,12229.70361,4092.750174,590974.3438
5/4/2025,1.43981681,18717.2767,325.8604354,0.558211051,1742631.646,5.246084352,26465.865,30494.84174,7538.628699,15856.84308,6.311601265,5.1,20235.878,6.860483789,0.473736571,3.6,12232.42528,4092.750174,590909.6175
5/11/2025,1.43981681,18731.3051,325.925453,0.558211051,1742633.72,5.246100795,26465.865,30490.24624,7435.023595,15840.9471,6.311601265,5.1,20235.878,6.864258079,0.473736571,3.6,12230.32149,4092.750174,590833.9924
5/18/2025,1.43981681,18745.3335,325.9421599,0.558211051,1742631.79,5.246116153,26465.865,30485.65075,7331.418492,15764.38674,6.311601265,5.1,20235.878,6.867825103,0.473736571,3.6,12228.48238,4092.750174,590701.6248
5/25/2025,1.43981681,18759.3619,326.1864011,0.558211051,1742633.585,5.246130496,26465.865,30481.05525,7227.813388,15681.48485,6.311601265,5.1,20235.878,6.871593754,0.473736571,3.6,12231.13059,4092.750174,590568.115
6/1/2025,1.43981681,18773.3903,326.7380294,0.558211051,1742631.916,5.246143892,26465.865,30476.45976,7124.208284,15657.39127,6.311601265,5.1,20235.878,6.875166493,0.473736571,3.6,12231.93914,4092.750174,590486.5781
6/8/2025,1.43981681,18787.4187,326.8256818,0.558211051,1742633.469,5.246156403,26465.865,30471.86426,7020.60318,15654.31004,6.311601265,5.1,20235.878,6.878929176,0.473736571,3.6,12229.13888,4092.750174,590422.0771
6/15/2025,1.43981681,18801.4471,326.8994458,0.558211051,1742632.024,5.246168088,26465.865,30467.26877,6916.998077,15597.93282,6.311601265,5.1,20235.878,6.882507401,0.473736571,3.6,12229.3625,4092.750174,590310.0234
6/22/2025,1.43981681,18815.4755,326.9560964,0.558211051,1742633.368,5.246179,26465.865,30462.67327,6813.392973,15507.31742,6.311601265,5.1,20235.878,6.886265019,0.473736571,3.6,12231.94175,4092.750174,590169.0626
6/29/2025,1.43981681,18829.5039,327.5310964,0.558211051,1742632.118,5.246189192,26465.865,30458.07777,6709.787869,15461.20283,6.311601265,5.1,20235.878,6.889848489,0.473736571,3.6,12230.81647,4092.750174,590065.9537
7/6/2025,1.43981681,18843.5323,327.7427813,0.558211051,1742633.281,5.246198711,26465.865,30453.48228,6606.182766,15460.29693,6.311601265,5.1,20235.878,6.893600884,0.473736571,3.6,12228.7662,4092.750174,590004.0317
7/13/2025,1.43981681,18857.5607,327.8299194,0.558211051,1742632.199,5.246207601,26465.865,30448.88678,6502.577662,15426.38654,6.311601265,5.1,20235.878,6.897189123,0.473736571,3.6,12230.56022,4092.750174,589913.9401
7/20/2025,1.43981681,18871.5891,327.8239104,0.558211051,1742633.205,5.246215904,26465.865,30444.29128,6398.972558,15339.22049,6.311601265,5.1,20235.878,6.900936912,0.473736571,3.6,12231.8716,4092.750174,589775.0297
7/27/2025,1.43981681,18885.6175,328.2549832,0.558211051,1742632.269,5.246223659,26465.865,30439.69579,6295.367454,15271.60127,6.311601265,5.1,20235.878,6.904529881,0.473736571,3.6,12229.70427,4092.750174,589651.3111
8/3/2025,1.43981681,18899.6459,328.6570199,0.558211051,1742633.14,5.246230901,26465.865,30435.10029,6191.762351,15261.88661,6.311601265,5.1,20235.878,6.908273124,0.473736571,3.6,12229.22649,4092.750174,589582.5886
8/10/2025,1.43981681,18913.6743,328.731831,0.558211051,1742632.33,5.246237665,26465.865,30430.50479,6088.157247,15247.18367,6.311601265,5.1,20235.878,6.911870308,0.473736571,3.6,12231.45315,4092.750174,589510.5471
8/17/2025,1.43981681,18927.7027,328.7624879,0.558211051,1742633.084,5.246243982,26465.865,30425.9093,5984.552143,15173.58762,6.311601265,5.1,20235.878,6.915609365,0.473736571,3.6,12231.11854,4092.750174,589382.822
8/24/2025,1.43981681,18941.7311,328.9757093,0.558211051,1742632.382,5.246249882,26465.865,30421.3138,5880.947039,15090.23804,6.311601265,5.1,20235.878,6.919210754,0.473736571,3.6,12229.12313,4092.750174,589244.6315
8/31/2025,1.43981681,18955.7595,329.5211483,0.558211051,1742633.035,5.246255392,26465.865,30416.71831,5777.341936,15063.08222,6.311601265,5.1,20235.878,6.922945842,0.473736571,3.6,12230.14711,4092.750174,589161.0953
9/7/2025,1.43981681,18969.7879,329.6326937,0.558211051,1742632.428,5.246260538,26465.865,30412.12281,5673.736832,15059.68063,6.311601265,5.1,20235.878,6.926551001,0.473736571,3.6,12231.67898,4092.750174,589099.0065
9/14/2025,1.43981681,18983.8163,329.7136019,0.558211051,1742632.992,5.246265344,26465.865,30407.52731,5570.131728,15006.27262,6.311601265,5.1,20235.878,6.930282311,0.473736571,3.6,12230.16463,4092.750174,588988.936
9/21/2025,1.43981681,18997.8447,329.7632849,0.558211051,1742632.467,5.246269833,26465.865,30402.93182,5466.526624,14916.71763,6.311601265,5.1,20235.878,6.933891178,0.473736571,3.6,12229.2464,4092.750174,588845.7533
9/28/2025,1.43981681,19011.8731,330.3056801,0.558211051,1742632.956,5.246274025,26465.865,30398.33632,5362.921521,14867.91265,6.311601265,5.1,20235.878,6.937618993,0.473736571,3.6,12231.00906,4092.750174,588742.8294
10/5/2025,1.43981681,19025.9015,330.5469919,0.558211051,1742632.501,5.246277941,26465.865,30393.74082,5259.316417,14865.27812,6.311601265,5.1,20235.878,6.94123125,0.473736571,3.6,12231.25684,4092.750174,588680.6369
10/12/2025,1.43981681,19039.9299,330.6378617,0.558211051,1742632.924,5.246281598,26465.865,30389.14533,5155.711313,14833.6146,6.311601265,5.1,20235.878,6.944955684,0.473736571,3.6,12229.49576,4092.750174,588590.3361
10/19/2025,1.43981681,19053.9583,330.6423258,0.558211051,1742632.531,5.246285013,26465.865,30384.54983,5052.10621,14748.7306,6.311601265,5.1,20235.878,6.948571203,0.473736571,3.6,12229.88391,4092.750174,588452.4346
10/26/2025,1.43981681,19067.9867,331.0330821,0.558211051,1742632.897,5.246288202,26465.865,30379.95434,4948.501106,14679.44527,6.311601265,5.1,20235.878,6.952292537,0.473736571,3.6,12231.41838,4092.750174,588330.3306
11/2/2025,1.43981681,19082.0151,331.4516588,0.558211051,1742632.556,5.246291181,26465.865,30375.35884,4844.896002,14667.04193,6.311601265,5.1,20235.878,6.955911103,0.473736571,3.6,12230.50674,4092.750174,588258.4793
11/9/2025,1.43981681,19096.0435,331.5379683,0.558211051,1742632.873,5.246293964,26465.865,30370.76334,4741.290898,14653.32605,6.311601265,5.1,20235.878,6.959629432,0.473736571,3.6,12229.37269,4092.750174,588185.1188
11/16/2025,1.43981681,19110.0719,331.5813847,0.558211051,1742632.578,5.246296562,26465.865,30366.16785,4637.685795,14582.65309,6.311601265,5.1,20235.878,6.963250874,0.473736571,3.6,12230.63958,4092.750174,588061.0143
11/23/2025,1.43981681,19124.1003,331.7681379,0.558211051,1742632.852,5.246298989,26465.865,30361.57235,4534.080691,14499.05171,6.311601265,5.1,20235.878,6.966966437,0.473736571,3.6,12231.26773,4092.750174,587924.8389
11/30/2025,1.43981681,19138.1287,332.3034932,0.558211051,1742632.597,5.246301255,26465.865,30356.97685,4430.475587,14468.9226,6.311601265,5.1,20235.878,6.970590607,0.473736571,3.6,12229.84268,4092.750174,587836.4399
12/7/2025,1.43981681,19152.1571,332.4389525,0.558211051,1742632.835,5.246303372,26465.865,30352.38136,4326.870483,14465.02883,6.311601265,5.1,20235.878,6.974303509,0.473736571,3.6,12229.75077,4092.750174,587772.9256
12/14/2025,1.43981681,19166.1855,332.5263935,0.558211051,1742632.614,5.246305349,26465.865,30347.78586,4223.26538,14414.45763,6.311601265,5.1,20235.878,6.977930226,0.473736571,3.6,12231.13617,4092.750174,587667.4524
12/21/2025,1.43981681,19180.2139,332.5721074,0.558211051,1742632.819,5.246307196,26465.865,30343.19037,4119.660276,14326.10186,6.311601265,5.1,20235.878,6.981640655,0.473736571,3.6,12230.73303,4092.750174,587525.967
12/28/2025,1.43981681,19194.2423,333.0815767,0.558211051,1742632.628,5.24630892,26465.865,30338.59487,4016.055172,14274.7722,6.311601265,5.1,20235.878,6.985269804,0.473736571,3.6,12229.56051,4092.750174,587418.2653
1/4/2026,1.43981681,19208.27071,333.3495724,0.558211051,1742632.806,5.246310531,26465.865,30333.99937,3912.450069,14270.31299,6.311601265,5.1,20235.878,6.988977879,0.473736571,3.6,12230.35827,4092.750174,587355.0187
1/11/2026,1.43981681,19222.29911,333.4451921,0.558211051,1742632.641,5.246312035,26465.865,30329.40388,3808.844965,14240.70669,6.311601265,5.1,20235.878,6.992609291,0.473736571,3.6,12231.189,4092.750174,587268.4185
1/18/2026,1.43981681,19236.32751,333.4604191,0.558211051,1742632.794,5.24631344,26465.865,30324.80838,3705.239861,14158.15358,6.311601265,5.1,20235.878,6.996315155,0.473736571,3.6,12230.1376,4092.750174,587131.7299
1/25/2026,1.43981681,19250.35591,333.8140522,0.558211051,1742632.651,5.246314752,26465.865,30320.21288,3601.634757,14087.40259,6.311601265,5.1,20235.878,6.999948729,0.473736571,3.6,12229.72112,4092.750174,587006.6146
2/1/2026,1.43981681,19264.38431,334.2445927,0.558211051,1742632.784,5.246315977,26465.865,30315.61739,3498.029654,14072.31256,6.311601265,5.1,20235.878,7.003652509,0.473736571,3.6,12230.86668,4092.750174,586934.0043
2/8/2026,1.43981681,19278.41271,334.3438027,0.558211051,1742632.661,5.246317121,26465.865,30311.02189,3394.42455,14059.38421,6.311601265,5.1,20235.878,7.007288099,0.473736571,3.6,12230.85657,4092.750174,586862.1103
2/15/2026,1.43981681,19292.44111,334.3988829,0.558211051,1742632.776,5.24631819,26465.865,30306.4264,3290.819446,13991.58292,6.311601265,5.1,20235.878,7.010989906,0.473736571,3.6,12229.77262,4092.750174,586738.9845
2/22/2026,1.43981681,19306.46951,334.5633743,0.558211051,1742632.669,5.246319188,26465.865,30301.8309,3187.214342,13907.91513,6.311601265,5.1,20235.878,7.014627415,0.473736571,3.6,12230.16591,4092.750174,586602.44
3/1/2026,1.43981681,19320.49791,335.0854056,0.558211051,1742632.768,5.246320121,26465.865,30297.2354,3083.609239,13874.91063,6.311601265,5.1,20235.878,7.018327371,0.473736571,3.6,12231.05573,4092.750174,586513.2464
3/8/2026,1.43981681,19334.52631,335.2443617,0.558211051,1742632.676,5.246320991,26465.865,30292.63991,2980.004135,13870.36424,6.311601265,5.1,20235.878,7.021966679,0.473736571,3.6,12230.36739,4092.750174,586448.6076
3/15/2026,1.43981681,19348.55471,335.3379598,0.558211051,1742632.762,5.246321805,26465.865,30288.04441,2876.399031,13822.4926,6.311601265,5.1,20235.878,7.025664878,0.473736571,3.6,12229.7663,4092.750174,586344.1977
3/22/2026,1.43981681,19362.58311,335.3822153,0.558211051,1742632.682,5.246322564,26465.865,30283.44891,2772.793927,13735.46118,6.311601265,5.1,20235.878,7.029305888,0.473736571,3.6,12230.63254,4092.750174,586204.813
3/29/2026,1.43981681,19376.61151,335.8589872,0.558211051,1742632.756,5.246323273,26465.865,30278.85342,2669.188824,13681.77502,6.311601265,5.1,20235.878,7.033002442,0.473736571,3.6,12230.89656,4092.750174,586096.0817
4/5/2026,1.43981681,19390.63991,336.1505705,0.558211051,1742632.687,5.246323936,26465.865,30274.25792,2565.58372,13675.40835,6.311601265,5.1,20235.878,7.036645055,0.473736571,3.6,12229.98074,4092.750174,586029.7309
4/12/2026,1.43981681,19404.66831,336.2519726,0.558211051,1742632.751,5.246324555,26465.865,30269.66243,2461.978616,13647.67137,6.311601265,5.1,20235.878,7.040340047,0.473736571,3.6,12230.05427,4092.750174,585944.3437
4/19/2026,1.43981681,19418.69671,336.2780224,0.558211051,1742632.691,5.246325133,26465.865,30265.06693,2358.373513,13567.48439,6.311601265,5.1,20235.878,7.043984171,0.473736571,3.6,12230.89767,4092.750174,585811.2213
4/26/2026,1.43981681,19432.72511,336.5978051,0.558211051,1742632.747,5.246325672,26465.865,30260.47143,2254.768409,13495.46381,6.311601265,5.1,20235.878,7.047677698,0.473736571,3.6,12230.52932,4092.750174,585684.9993
5/3/2026,1.43981681,19446.75351,337.0360698,0.558211051,1742632.695,5.246326176,26465.865,30255.87594,2151.163305,13477.70082,6.311601265,5.1,20235.878,7.05132325,0.473736571,3.6,12229.85904,4092.750174,585608.5057
5/10/2026,1.43981681,19460.78191,337.1492693,0.558211051,1742632.744,5.246326647,26465.865,30251.28044,2047.558201,13465.36841,6.311601265,5.1,20235.878,7.05501539,0.473736571,3.6,12230.44599,4092.750174,585537.6759
5/17/2026,1.43981681,19474.81031,337.2150315,0.558211051,1742632.699,5.246327087,26465.865,30246.68494,1943.953098,13400.37709,6.311601265,5.1,20235.878,7.058662285,0.473736571,3.6,12230.87455,4092.750174,585418.2486
5/24/2026,1.43981681,19488.83871,337.3611082,0.558211051,1742632.74,5.246327497,26465.865,30242.08945,1840.347994,13316.81834,6.311601265,5.1,20235.878,7.06235312,0.473736571,3.6,12230.16564,4092.750174,585280.9903
5/31/2026,1.43981681,19502.86711,337.8671952,0.558211051,1742632.701,5.246327881,26465.865,30237.49395,1736.74289,13281.0436,6.311601265,5.1,20235.878,7.066001285,0.473736571,3.6,12230.00972,4092.750174,585188.4002
6/7/2026,1.43981681,19516.89551,338.0488484,0.558211051,1742632.738,5.246328239,26465.865,30232.89846,1633.137786,13275.69631,6.311601265,5.1,20235.878,7.069690888,0.473736571,3.6,12230.73791,4092.750174,585124.1612
6/14/2026,1.43981681,19530.92391,338.1484264,0.558211051,1742632.704,5.246328573,26465.865,30228.30296,1529.532683,13230.38239,6.311601265,5.1,20235.878,7.073340248,0.473736571,3.6,12230.62817,4092.750174,585022.4479
6/21/2026,1.43981681,19544.95231,338.1932964,0.558211051,1742632.735,5.246328886,26465.865,30223.70746,1425.927579,13144.78758,6.311601265,5.1,20235.878,7.077028689,0.473736571,3.6,12229.97571,4092.750174,584883.2606
6/28/2026,1.43981681,19558.98071,338.638063,0.558211051,1742632.706,5.246329178,26465.865,30219.11197,1322.322475,13088.91412,6.311601265,5.1,20235.878,7.080679178,0.473736571,3.6,12230.31084,4092.750174,584772.5127
7/5/2026,1.43981681,19573.00911,338.9500618,0.558211051,1742632.733,5.24632945,26465.865,30214.51647,1218.717372,13080.57057,6.311601265,5.1,20235.878,7.084366524,0.473736571,3.6,12230.81163,4092.750174,584705.4693
7/12/2026,1.43981681,19587.03751,339.0582462,0.558211051,1742632.708,5.246329705,26465.865,30209.92098,1115.112268,13054.51707,6.311601265,5.1,20235.878,7.088018076,0.473736571,3.6,12230.31621,4092.750174,584621.1778
7/19/2026,1.43981681,19601.06591,339.0950056,0.558211051,1742632.732,5.246329942,26465.865,30205.32548,1011.507164,12976.71893,6.311601265,5.1,20235.878,7.091704388,0.473736571,3.6,12230.01616,4092.750174,584489.4155
7/26/2026,1.43981681,19615.09431,339.3842208,0.558211051,1742632.71,5.246330164,26465.865,30200.72998,907.9020603,12903.61939,6.311601265,5.1,20235.878,7.095356944,0.473736571,3.6,12230.59269,4092.750174,584362.869
8/2/2026,1.43981681,19629.12271,339.8263396,0.558211051,1742632.73,5.246330372,26465.865,30196.13449,804.2969566,12883.20855,6.311601265,5.1,20235.878,7.099042283,0.473736571,3.6,12230.67346,4092.750174,584284.5369
8/9/2026,1.43981681,19643.15111,339.9543043,0.558211051,1742632.711,5.246330565,26465.865,30191.53899,700.6918529,12871.2885,6.311601265,5.1,20235.878,7.102695785,0.473736571,3.6,12230.09754,4092.750174,584213.1968
8/16/2026,1.43981681,19657.17951,340.0298912,0.558211051,1742632.729,5.246330746,26465.865,30186.94349,597.0867491,12809.03632,6.311601265,5.1,20235.878,7.106380204,0.473736571,3.6,12230.22472,4092.750174,584096.0852
8/23/2026,1.43981681,19671.20791,340.161037,0.558211051,1742632.712,5.246330915,26465.865,30182.348,493.4816454,12725.75164,6.311601265,5.1,20235.878,7.110034598,0.473736571,3.6,12230.72645,4092.750174,583959.969
8/30/2026,1.43981681,19685.23631,340.649139,0.558211051,1742632.728,5.246331073,26465.865,30177.7525,389.8765417,12687.31843,6.311601265,5.1,20235.878,7.113718151,0.473736571,3.6,12230.42811,4092.750174,583864.8248
9/6/2026,1.43981681,19699.26471,340.8523637,0.558211051,1742632.713,5.24633122,26465.865,30173.15701,286.2714379,12681.03388,6.311601265,5.1,20235.878,7.117373387,0.473736571,3.6,12230.05741,4092.750174,583798.8948
9/13/2026,1.43981681,19713.29311,340.9579052,0.558211051,1742632.727,5.246331358,26465.865,30168.56151,182.6663342,12638.13234,6.311601265,5.1,20235.878,7.121056122,0.473736571,3.6,12230.47185,4092.750174,583699.8168
9/20/2026,1.43981681,19727.32151,341.0050742,0.558211051,1742632.714,5.246331486,26465.865,30163.96601,79.06123047,12554.07354,6.311601265,5.1,20235.878,7.124712152,0.473736571,3.6,12230.67708,4092.750174,583562.6838
9/27/2026,1.43981681,19741.34991,341.41891,0.558211051,1742632.726,5.246331606,26465.865,30159.37052,-24.54387326,12496.18234,6.311601265,5.1,20235.878,7.128394116,0.473736571,3.6,12230.21099,4092.750174,583449.4533
10/4/2026,1.43981681,19755.37831,341.7481448,0.558211051,1742632.715,5.246331718,26465.865,30154.77502,-128.148977,12485.80531,6.311601265,5.1,20235.878,7.132050895,0.473736571,3.6,12230.18114,4092.750174,583380.1429
10/11/2026,1.43981681,19769.40671,341.8640403,0.558211051,1742632.725,5.246331823,26465.865,30150.17952,-231.7540807,12461.25235,6.311601265,5.1,20235.878,7.135732132,0.473736571,3.6,12230.63418,4092.750174,583297.9697
10/18/2026,1.43981681,19783.43511,341.9112711,0.558211051,1742632.716,5.246331921,26465.865,30145.58403,-335.3591844,12385.85367,6.311601265,5.1,20235.878,7.139389617,0.473736571,3.6,12230.50215,4092.750174,583168.5416
10/25/2026,1.43981681,19797.46351,342.1731544,0.558211051,1742632.724,5.246332012,26465.865,30140.98853,-438.9642882,12311.85997,6.311601265,5.1,20235.878,7.143070168,0.473736571,3.6,12230.11879,4092.750174,583040.4253
11/1/2026,1.43981681,19811.49191,342.6156479,0.558211051,1742632.716,5.246332097,26465.865,30136.39304,-542.5693919,12288.83687,6.311601265,5.1,20235.878,7.146728319,0.473736571,3.6,12230.37983,4092.750174,582959.8215
11/8/2026,1.43981681,19825.52031,342.7588484,0.558211051,1742632.724,5.246332177,26465.865,30131.79754,-646.1744956,12277.15411,6.311601265,5.1,20235.878,7.150408224,0.473736571,3.6,12230.65137,4092.750174,582889.3662
11/15/2026,1.43981681,19839.54871,342.8435301,0.558211051,1742632.717,5.246332251,26465.865,30127.20204,-749.7795994,12217.56188,6.311601265,5.1,20235.878,7.154067002,0.473736571,3.6,12230.30744,4092.750174,582774.3432
11/22/2026,1.43981681,19853.57711,342.9628692,0.558211051,1742632.723,5.246332321,26465.865,30122.60655,-853.3847031,12134.70575,6.311601265,5.1,20235.878,7.157746297,0.473736571,3.6,12230.1714,4092.750174,582638.1308
11/29/2026,1.43981681,19867.60551,343.4314797,0.558211051,1742632.717,5.246332386,26465.865,30118.01105,-956.9898068,12093.73155,6.311601265,5.1,20235.878,7.161405668,0.473736571,3.6,12230.54606,4092.750174,582541.1381
12/6/2026,1.43981681,19881.63391,343.6548816,0.558211051,1742632.723,5.246332446,26465.865,30113.41555,-1060.594911,12086.38527,6.311601265,5.1,20235.878,7.165084388,0.473736571,3.6,12230.54259,4092.750174,582474.5365
12/13/2026,1.43981681,19895.66231,343.7664939,0.558211051,1742632.718,5.246332503,26465.865,30108.82006,-1164.200014,12045.74807,6.311601265,5.1,20235.878,7.168744318,0.473736571,3.6,12230.18813,4092.750174,582376.9556
12/20/2026,1.43981681,19909.69071,343.8173061,0.558211051,1742632.723,5.246332556,26465.865,30104.22456,-1267.805118,11963.31219,6.311601265,5.1,20235.878,7.172422495,0.473736571,3.6,12230.3169,4092.750174,582241.2646
12/27/2026,1.43981681,19923.71911,344.2015927,0.558211051,1742632.718,5.246332605,26465.865,30099.62907,-1371.410222,11903.57235,6.311601265,5.1,20235.878,7.176082951,0.473736571,3.6,12230.60782,4092.750174,582126.8778
1/3/2027,1.43981681,19937.74751,344.5449366,0.558211051,1742632.722,5.246332651,26465.865,30095.03357,-1475.015325,11891.1176,6.311601265,5.1,20235.878,7.179760617,0.473736571,3.6,12230.3826,4092.750174,582055.5267
1/10/2027,1.43981681,19951.77591,344.6693695,0.558211051,1742632.718,5.246332694,26465.865,30090.43807,-1578.620429,11867.88576,6.311601265,5.1,20235.878,7.18342157,0.473736571,3.6,12230.18614,4092.750174,581974.078
1/17/2027,1.43981681,19965.80431,344.7267498,0.558211051,1742632.722,5.246332734,26465.865,30085.84258,-1682.225533,11794.88575,6.311601265,5.1,20235.878,7.187098753,0.473736571,3.6,12230.46949,4092.750174,581847.1842
1/24/2027,1.43981681,19979.83271,344.9644421,0.558211051,1742632.719,5.246332772,26465.865,30081.24708,-1785.830637,11720.1763,6.311601265,5.1,20235.878,7.190760175,0.473736571,3.6,12230.5557,4092.750174,581718.7406
1/31/2027,1.43981681,19993.86111,345.4042324,0.558211051,1742632.722,5.246332807,26465.865,30076.65158,-1889.43574,11694.58632,6.311601265,5.1,20235.878,7.194436903,0.473736571,3.6,12230.25619,4092.750174,581635.3513
2/7/2027,1.43981681,20007.88951,345.5628492,0.558211051,1742632.719,5.24633284,26465.865,30072.05609,-1993.040844,11682.97458,6.311601265,5.1,20235.878,7.198098767,0.473736571,3.6,12230.28036,4092.750174,581564.7851
2/14/2027,1.43981681,20021.91791,345.6560203,0.558211051,1742632.722,5.24633287,26465.865,30067.46059,-2096.645948,11625.95557,6.311601265,5.1,20235.878,7.201775066,0.473736571,3.6,12230.55615,4092.750174,581452.6097
2/21/2027,1.43981681,20035.94631,345.7663284,0.558211051,1742632.719,5.246332899,26465.865,30062.8651,-2200.251052,11543.67185,6.311601265,5.1,20235.878,7.205437346,0.473736571,3.6,12230.43558,4092.750174,581316.9241
2/28/2027,1.43981681,20049.97471,346.214426,0.558211051,1742632.721,5.246332926,26465.865,30058.2696,-2303.856155,11500.27896,6.311601265,5.1,20235.878,7.209113241,0.473736571,3.6,12230.21644,4092.750174,581217.239
3/7/2027,1.43981681,20064.00311,346.4563977,0.558211051,1742632.719,5.246332951,26465.865,30053.6741,-2407.461259,11491.7583,6.311601265,5.1,20235.878,7.212775914,0.473736571,3.6,12230.40847,4092.750174,581149.7222
3/14/2027,1.43981681,20078.03151,346.5742765,0.558211051,1742632.721,5.246332974,26465.865,30049.07861,-2511.066363,11453.23552,6.311601265,5.1,20235.878,7.216451427,0.473736571,3.6,12230.54853,4092.750174,581054.4693
3/21/2027,1.43981681,20092.05991,346.6297826,0.558211051,1742632.719,5.246332996,26465.865,30044.48311,-2614.671467,11372.49725,6.311601265,5.1,20235.878,7.22011447,0.473736571,3.6,12230.31665,4092.750174,580920.067
3/28/2027,1.43981681,20106.08831,346.9861389,0.558211051,1742632.721,5.246333016,26465.865,30039.88761,-2718.27657,11311.07668,6.311601265,5.1,20235.878,7.223789623,0.473736571,3.6,12230.26577,4092.750174,580803.8501
4/4/2027,1.43981681,20120.11671,347.3405681,0.558211051,1742632.719,5.246333035,26465.865,30035.29212,-2821.881674,11296.51181,6.311601265,5.1,20235.878,7.227453016,0.473736571,3.6,12230.50391,4092.750174,580730.9208
4/11/2027,1.43981681,20134.14511,347.4742389,0.558211051,1742632.721,5.246333053,26465.865,30030.69662,-2925.486778,11274.42584,6.311601265,5.1,20235.878,7.23112783,0.473736571,3.6,12230.46792,4092.750174,580650.658
4/18/2027,1.43981681,20148.17351,347.5413965,0.558211051,1742632.72,5.246333069,26465.865,30026.10113,-3029.091881,11203.81295,6.311601265,5.1,20235.878,7.234791553,0.473736571,3.6,12230.25458,4092.750174,580525.5886
4/25/2027,1.43981681,20162.20191,347.7579074,0.558211051,1742632.721,5.246333085,26465.865,30021.50563,-3132.696985,11128.55934,6.311601265,5.1,20235.878,7.238466046,0.473736571,3.6,12230.36426,4092.750174,580396.6436
5/2/2027,1.43981681,20176.23031,348.1923192,0.558211051,1742632.72,5.246333099,26465.865,30016.91013,-3236.302089,11100.45686,6.311601265,5.1,20235.878,7.24213008,0.473736571,3.6,12230.52797,4092.750174,580311.2907
5/9/2027,1.43981681,20190.25871,348.3662629,0.558211051,1742632.721,5.246333112,26465.865,30012.31464,-3339.907193,11088.75892,6.311601265,5.1,20235.878,7.245804272,0.473736571,3.6,12230.3659,4092.750174,580240.5195
5/16/2027,1.43981681,20204.28711,348.4674353,0.558211051,1742632.72,5.246333125,26465.865,30007.71914,-3443.512296,11034.21966,6.311601265,5.1,20235.878,7.249468599,0.473736571,3.6,12230.26785,4092.750174,580130.3458
5/23/2027,1.43981681,20218.31551,348.5711554,0.558211051,1742632.721,5.246333137,26465.865,30003.12364,-3547.1174,10952.64155,6.311601265,5.1,20235.878,7.253142505,0.473736571,3.6,12230.45642,4092.750174,579995.5386
5/30/2027,1.43981681,20232.34391,348.9981532,0.558211051,1742632.72,5.246333148,26465.865,29998.52815,-3650.722504,10906.95627,6.311601265,5.1,20235.878,7.256807109,0.473736571,3.6,12230.48275,4092.750174,579893.9118
6/6/2027,1.43981681,20246.37231,349.2569275,0.558211051,1742632.721,5.246333158,26465.865,29993.93265,-3754.327608,10897.16022,6.311601265,5.1,20235.878,7.260480747,0.473736571,3.6,12230.29441,4092.750174,579824.9504
6/13/2027,1.43981681,20260.40071,349.3813245,0.558211051,1742632.72,5.246333168,26465.865,29989.33716,-3857.932711,10860.60086,6.311601265,5.1,20235.878,7.264145611,0.473736571,3.6,12230.33609,4092.750174,579731.4328
6/20/2027,1.43981681,20274.42911,349.4423244,0.558211051,1742632.721,5.246333177,26465.865,29984.74166,-3961.537815,10781.62303,6.311601265,5.1,20235.878,7.267818996,0.473736571,3.6,12230.50013,4092.750174,579598.956
6/27/2027,1.43981681,20288.45751,349.7725447,0.558211051,1742632.72,5.246333185,26465.865,29980.14616,-4065.142919,10718.68776,6.311601265,5.1,20235.878,7.271484107,0.473736571,3.6,12230.4025,4092.750174,579481.2853
7/4/2027,1.43981681,20302.48592,350.1351801,0.558211051,1742632.721,5.246333193,26465.865,29975.55067,-4168.748022,10701.99171,6.311601265,5.1,20235.878,7.275157253,0.473736571,3.6,12230.28132,4092.750174,579406.1323
7/11/2027,1.43981681,20316.51432,350.2786472,0.558211051,1742632.72,5.2463332,26465.865,29970.95517,-4272.353126,10680.88107,6.311601265,5.1,20235.878,7.278822595,0.473736571,3.6,12230.4169,4092.750174,579326.9053
7/18/2027,1.43981681,20330.54272,350.3551856,0.558211051,1742632.721,5.246333207,26465.865,29966.35967,-4375.95823,10612.63361,6.311601265,5.1,20235.878,7.282495516,0.473736571,3.6,12230.48395,4092.750174,579204.2331
